Order Date,Category,Sales
22/11/2016,Office Supplies,17.12
22/11/2016,Office Supplies,59.94
2/2/2018,Furniture,210.58
2/2/2018,Office Supplies,30.96
2/2/2018,Technology,239.984
16/06/2016,Office Supplies,3050.376
16/06/2016,Technology,133.98
5/5/2017,Office Supplies,93.248
5/5/2017,Technology,177.48
9/9/2018,Office Supplies,17.712
9/9/2018,Office Supplies,4.86
9/9/2018,Office Supplies,6.258
22/07/2017,Office Supplies,37.68
22/07/2017,Office Supplies,51.84
22/07/2017,Furniture,27.42
22/07/2017,Office Supplies,5.4
31/01/2017,Office Supplies,1270.99
31/01/2017,Office Supplies,125.36
29/12/2017,Office Supplies,14.03
29/12/2017,Office Supplies,27.96
21/11/2016,Office Supplies,5.344
21/11/2016,Office Supplies,1.696
21/11/2016,Office Supplies,24.588
21/11/2016,Office Supplies,7.98
5/10/2016,Technology,288
12/9/2017,Technology,146.952
12/9/2017,Furniture,83.136
14/09/2018,Office Supplies,942.784
14/09/2018,Office Supplies,74.352
23/02/2016,Office Supplies,26.88
23/02/2016,Office Supplies,10.896
5/12/2017,Office Supplies,3.536
2/7/2017,Furniture,528.43
2/7/2017,Office Supplies,41.472
13/12/2018,Furniture,287.976
20/03/2016,Office Supplies,29.304
1/3/2016,Office Supplies,55.328
1/3/2016,Furniture,1227.9984
15/09/2017,Office Supplies,20.416
15/09/2017,Furniture,1128.39
17/03/2018,Office Supplies,4.608
28/05/2018,Technology,195.96
28/05/2018,Office Supplies,15.552
28/05/2018,Technology,271.968
15/06/2018,Furniture,698.352
15/06/2018,Furniture,77.728
6/9/2016,Office Supplies,46.62
18/03/2018,Technology,537.544
19/12/2015,Office Supplies,14.62
19/12/2015,Office Supplies,22.55
19/12/2015,Technology,583.8
19/12/2015,Technology,211.168
7/7/2017,Office Supplies,12.96
7/7/2017,Office Supplies,45.98
6/4/2017,Technology,1294.75
8/5/2015,Technology,1799.97
23/11/2018,Office Supplies,10.688
10/11/2017,Technology,221.98
10/11/2017,Furniture,341.96
31/12/2015,Technology,34.77
31/12/2015,Office Supplies,18.9
19/08/2018,Office Supplies,102.72
12/9/2017,Furniture,40.48
26/10/2018,Office Supplies,33.282
26/10/2018,Technology,118.65
26/10/2018,Office Supplies,14.76
30/05/2018,Office Supplies,37.52
8/3/2017,Office Supplies,207.144
8/3/2017,Office Supplies,13.9
26/07/2016,Furniture,266.352
23/11/2016,Technology,307.98
23/11/2016,Office Supplies,44.1
23/11/2016,Office Supplies,13.12
23/11/2016,Office Supplies,16.56
23/11/2016,Office Supplies,38.88
28/11/2016,Office Supplies,335.52
3/11/2018,Technology,959.984
3/11/2018,Office Supplies,4.086
3/11/2018,Office Supplies,55.984
3/11/2018,Office Supplies,10.688
21/03/2018,Office Supplies,8.856
19/12/2016,Office Supplies,6.912
2/4/2015,Office Supplies,26.72
2/4/2015,Office Supplies,33.488
5/6/2016,Office Supplies,10.56
6/10/2015,Office Supplies,386.34
21/08/2017,Office Supplies,33.44
15/11/2016,Furniture,39.96
22/06/2016,Office Supplies,1217.568
24/09/2018,Office Supplies,15.51
24/09/2018,Technology,89.9
24/09/2018,Office Supplies,14.28
24/09/2018,Office Supplies,12.72
24/09/2018,Office Supplies,15.75
6/4/2015,Office Supplies,70.95
6/4/2015,Office Supplies,65.568
6/4/2015,Technology,299.97
9/2/2017,Technology,89.97
9/2/2017,Technology,31.86
18/11/2015,Office Supplies,67.15
18/12/2018,Office Supplies,7.236
18/12/2018,Office Supplies,4.824
18/12/2018,Office Supplies,91.36
18/12/2018,Office Supplies,130.112
2/7/2016,Technology,74.24
2/7/2016,Furniture,159.84
2/7/2016,Office Supplies,2.892
2/7/2016,Office Supplies,9.392
8/10/2015,Office Supplies,123.92
22/09/2016,Office Supplies,55.6
22/09/2016,Technology,617.976
24/12/2018,Office Supplies,21.312
13/10/2018,Technology,209.94
13/10/2018,Technology,31.984
13/10/2018,Office Supplies,5083.96
20/08/2018,Technology,35.96
11/9/2016,Office Supplies,31.05
11/9/2016,Furniture,8.92
11/9/2016,Office Supplies,209.6
11/9/2016,Office Supplies,111.04
11/9/2016,Office Supplies,38.88
20/12/2016,Office Supplies,36.27
20/09/2015,Furniture,493.43
20/09/2015,Technology,11.12
4/11/2017,Technology,686.4
1/12/2018,Office Supplies,15.92
1/12/2018,Furniture,70.68
1/12/2018,Office Supplies,541.24
10/10/2015,Technology,101.994
10/10/2015,Office Supplies,18.264
14/11/2018,Office Supplies,21.99
13/08/2017,Office Supplies,185.376
13/08/2017,Office Supplies,58.924
17/09/2018,Technology,480
17/09/2018,Office Supplies,34.05
23/03/2016,Office Supplies,192.72
23/03/2016,Technology,239.97
30/06/2017,Technology,50.12
20/10/2018,Technology,15.984
20/10/2018,Office Supplies,14.352
25/08/2015,Office Supplies,6.528
25/08/2015,Office Supplies,2.862
25/08/2015,Office Supplies,20.856
27/07/2015,Office Supplies,276.28
1/12/2018,Furniture,629.64
17/10/2017,Technology,449.97
17/10/2017,Office Supplies,1927.59
16/09/2017,Furniture,121.78
1/12/2016,Furniture,2676.672
5/8/2015,Furniture,489.23
15/08/2017,Furniture,312.03
15/08/2017,Office Supplies,17.94
15/08/2017,Technology,165.6
15/08/2017,Office Supplies,37.52
7/8/2016,Technology,494.97
7/8/2016,Office Supplies,25.06
31/05/2017,Furniture,32.064
31/05/2017,Office Supplies,18.496
31/05/2017,Furniture,191.079
31/05/2017,Office Supplies,10.368
1/7/2017,Office Supplies,30.53
1/7/2017,Technology,30.84
1/7/2017,Office Supplies,75.06
18/12/2017,Technology,66.976
26/01/2016,Office Supplies,182.72
28/10/2018,Office Supplies,21.93
4/11/2018,Technology,95.976
4/11/2018,Technology,143.928
4/11/2018,Office Supplies,3.564
4/11/2018,Office Supplies,4.928
9/5/2017,Office Supplies,856.656
9/5/2017,Office Supplies,13.184
9/5/2017,Office Supplies,48.784
9/5/2017,Office Supplies,76.64
9/5/2017,Office Supplies,18.528
2/4/2015,Furniture,177.68
28/04/2015,Technology,159.98
4/10/2017,Technology,52.68
4/10/2017,Furniture,11.568
11/6/2018,Office Supplies,4.572
30/01/2017,Technology,1439.968
30/01/2017,Office Supplies,1.728
30/01/2017,Furniture,626.1
27/09/2016,Office Supplies,99.2
13/04/2016,Furniture,609.98
13/04/2016,Furniture,211.372
13/04/2016,Technology,239.976
18/12/2018,Furniture,99.95
18/12/2018,Technology,29.34
14/03/2017,Furniture,16.74
27/08/2018,Office Supplies,12.672
27/08/2018,Technology,1119.888
17/12/2016,Office Supplies,204.85
17/12/2016,Technology,135.984
17/12/2016,Office Supplies,16.4
17/12/2016,Office Supplies,92.96
22/08/2015,Office Supplies,7.632
3/11/2017,Office Supplies,4.158
3/11/2017,Technology,179.991
10/10/2018,Furniture,239.358
7/12/2015,Office Supplies,164.88
15/11/2015,Office Supplies,10.95
24/12/2018,Office Supplies,19.44
24/12/2018,Office Supplies,12.3
24/12/2015,Office Supplies,13.97
22/12/2018,Furniture,934.956
22/12/2018,Technology,46.864
22/12/2018,Office Supplies,26.16
22/12/2018,Office Supplies,23.128
22/12/2018,Office Supplies,59.24
8/8/2015,Furniture,155.456
20/09/2015,Office Supplies,8.56
25/12/2018,Furniture,21
25/12/2018,Technology,120
25/11/2018,Technology,299.96
25/11/2018,Office Supplies,67.84
25/11/2018,Furniture,853.93
25/11/2018,Office Supplies,18.688
5/11/2017,Furniture,273.96
5/11/2017,Technology,89.97
5/11/2017,Furniture,756.8
6/11/2018,Office Supplies,1.248
3/11/2017,Technology,72
3/11/2017,Furniture,470.155
30/12/2015,Office Supplies,39.128
2/12/2018,Office Supplies,19.728
2/12/2018,Technology,151.188
24/03/2018,Furniture,271.764
19/11/2015,Technology,47.496
25/04/2018,Furniture,344.981
23/11/2018,Office Supplies,36.288
23/11/2018,Office Supplies,78.304
23/11/2018,Furniture,127.785
23/11/2018,Office Supplies,6.104
3/11/2015,Office Supplies,5.76
19/10/2016,Office Supplies,1.72
6/2/2015,Office Supplies,8.952
6/3/2017,Office Supplies,2.334
6/3/2017,Office Supplies,1.728
6/3/2017,Furniture,159.04
6/3/2017,Furniture,145.98
3/12/2016,Furniture,77.952
3/12/2016,Office Supplies,95.97
3/12/2016,Technology,105.584
3/12/2016,Office Supplies,9.344
24/12/2016,Furniture,9.68
24/12/2016,Technology,4899.93
1/10/2018,Technology,104.75
16/10/2018,Technology,18.528
16/10/2018,Furniture,1875.258
15/08/2015,Office Supplies,91.36
15/08/2015,Office Supplies,152.24
11/11/2018,Technology,35.184
20/03/2018,Office Supplies,56.704
20/03/2018,Office Supplies,274.064
13/05/2018,Furniture,458.43
22/06/2015,Office Supplies,8.226
2/12/2015,Technology,5.95
2/12/2015,Office Supplies,15.24
5/4/2016,Technology,239.94
5/4/2016,Office Supplies,23.84
18/11/2018,Office Supplies,92.52
18/11/2018,Office Supplies,37.76
18/11/2018,Office Supplies,7.38
18/11/2018,Furniture,5.82
12/7/2018,Office Supplies,3.816
19/05/2018,Office Supplies,26.16
20/12/2016,Technology,100.8
21/02/2017,Furniture,135.8
18/03/2018,Office Supplies,13.9
18/03/2018,Office Supplies,19.4
17/12/2017,Office Supplies,13.488
17/12/2017,Office Supplies,11.416
26/03/2017,Office Supplies,17.64
26/03/2017,Office Supplies,17.04
16/12/2015,Technology,99.98
16/12/2015,Furniture,29.46
15/11/2016,Office Supplies,166.92
22/08/2017,Furniture,98.328
29/06/2016,Furniture,117.882
26/06/2017,Technology,20.97
26/06/2017,Technology,139.96
26/06/2017,Furniture,37.74
17/09/2017,Furniture,14.82
17/09/2017,Furniture,191.82
18/07/2015,Office Supplies,13.904
1/9/2018,Office Supplies,314.6
1/9/2018,Furniture,283.56
22/06/2018,Furniture,487.96
2/9/2015,Office Supplies,1793.98
1/10/2016,Office Supplies,2.992
1/10/2016,Technology,108.768
7/4/2016,Office Supplies,25.92
7/4/2016,Office Supplies,22.58
21/11/2018,Technology,55.176
17/12/2017,Office Supplies,9892.74
19/09/2015,Furniture,73.915
28/09/2015,Furniture,337.088
22/09/2016,Office Supplies,61.44
7/11/2017,Technology,479.97
16/12/2018,Office Supplies,5.984
16/12/2018,Technology,189.95
16/12/2018,Technology,149.95
16/12/2018,Office Supplies,29.95
16/12/2018,Office Supplies,44.4
21/09/2015,Office Supplies,66.03
18/05/2016,Office Supplies,10.86
26/03/2015,Office Supplies,3.36
26/03/2015,Office Supplies,27.936
26/03/2015,Technology,28.784
22/09/2018,Office Supplies,21.96
12/9/2016,Technology,21.98
2/11/2016,Furniture,2621.322
20/10/2016,Furniture,74.76
20/10/2016,Furniture,364.776
14/06/2017,Furniture,1115.17
20/11/2016,Office Supplies,89.696
20/11/2016,Office Supplies,50.12
28/02/2017,Office Supplies,36.48
14/10/2015,Office Supplies,322.192
14/10/2015,Office Supplies,2.946
14/10/2015,Office Supplies,19.136
26/05/2018,Technology,23.08
4/2/2017,Technology,90.48
2/9/2017,Furniture,215.976
2/9/2017,Office Supplies,65.94
4/12/2018,Furniture,11.352
12/6/2016,Office Supplies,24.56
4/9/2017,Office Supplies,16.56
4/9/2017,Technology,279.95
21/04/2015,Office Supplies,828.84
5/11/2016,Office Supplies,7.218
5/11/2016,Office Supplies,27.2
3/11/2015,Technology,89.97
16/02/2017,Furniture,318.08
16/02/2017,Office Supplies,5.8
11/9/2018,Technology,143.952
11/9/2018,Office Supplies,19.44
2/11/2018,Office Supplies,5.56
6/2/2016,Office Supplies,146.73
6/2/2016,Office Supplies,29.9
10/9/2017,Office Supplies,276.784
26/09/2017,Office Supplies,93.032
26/09/2017,Furniture,454.965
15/12/2016,Technology,246.168
17/09/2017,Office Supplies,295.4
13/10/2018,Office Supplies,348.56
28/06/2016,Office Supplies,15.552
28/06/2016,Furniture,482.94
1/6/2016,Technology,299.98
1/6/2016,Office Supplies,403.68
1/6/2016,Technology,41.9
1/6/2016,Office Supplies,28.91
12/4/2015,Office Supplies,32.4
12/10/2018,Technology,369.544
12/10/2018,Office Supplies,10.368
12/10/2018,Technology,791.88
7/11/2016,Office Supplies,23.64
7/11/2016,Office Supplies,84.784
7/11/2016,Furniture,64.96
7/11/2016,Office Supplies,32.06
7/11/2016,Office Supplies,177.648
7/11/2016,Technology,287.91
25/05/2016,Office Supplies,22.368
25/05/2016,Office Supplies,32.368
25/05/2016,Technology,207.984
13/10/2015,Office Supplies,36.4
13/10/2015,Technology,22.96
13/10/2015,Office Supplies,315.2
13/10/2015,Office Supplies,15.18
7/2/2017,Technology,623.96
19/01/2018,Technology,429.6
19/01/2018,Furniture,31.968
19/01/2018,Furniture,887.271
19/01/2018,Office Supplies,21.696
6/6/2017,Office Supplies,22.05
6/6/2017,Office Supplies,99.9
18/03/2018,Office Supplies,90.86
24/11/2018,Office Supplies,7.78
26/11/2017,Office Supplies,78.759
18/08/2017,Furniture,9.552
18/08/2017,Furniture,5.344
28/11/2016,Office Supplies,8.28
25/05/2018,Office Supplies,50.136
4/9/2018,Office Supplies,88.074
24/03/2017,Furniture,301.47
24/03/2017,Office Supplies,18.656
28/05/2018,Furniture,27.46
28/05/2018,Office Supplies,125.13
31/08/2016,Technology,555.96
12/4/2017,Office Supplies,129.552
12/4/2017,Office Supplies,51.984
12/4/2017,Office Supplies,10.272
2/2/2015,Office Supplies,18.336
2/2/2015,Technology,180.96
2/9/2015,Technology,475.944
30/09/2018,Technology,159.98
5/9/2017,Technology,43.6
20/05/2018,Office Supplies,8.288
20/05/2018,Technology,1123.128
20/05/2018,Office Supplies,64.9
20/09/2016,Office Supplies,2.808
23/01/2017,Technology,99.98
23/01/2017,Office Supplies,8.04
23/01/2017,Office Supplies,1564.29
1/6/2015,Office Supplies,138.56
1/6/2015,Office Supplies,65.52
24/09/2016,Office Supplies,14.576
24/09/2016,Technology,23.2
24/09/2016,Office Supplies,16.464
1/8/2017,Furniture,19.312
23/01/2015,Office Supplies,40.08
4/8/2015,Office Supplies,101.96
4/8/2015,Office Supplies,259.74
4/8/2015,Technology,255.42
9/8/2017,Office Supplies,4.338
9/8/2017,Office Supplies,11.88
8/12/2017,Furniture,405.86
8/12/2017,Furniture,680.01
8/6/2016,Technology,2.376
8/6/2016,Office Supplies,143.128
24/06/2017,Technology,4476.8
24/06/2017,Office Supplies,104.85
24/06/2017,Office Supplies,241.44
15/03/2017,Office Supplies,319.76
15/03/2017,Office Supplies,45.68
1/12/2017,Furniture,31.96
1/12/2017,Office Supplies,47.9
1/12/2017,Office Supplies,1112.94
1/12/2017,Office Supplies,22.92
12/6/2018,Technology,71.976
12/6/2018,Office Supplies,19.44
19/03/2017,Office Supplies,31.086
14/11/2017,Technology,13.98
14/11/2017,Office Supplies,23.65
7/8/2018,Technology,707.88
7/8/2018,Office Supplies,11.952
7/8/2018,Office Supplies,31.128
7/8/2018,Technology,55.76
7/8/2018,Office Supplies,24.56
7/8/2018,Furniture,51.75
7/8/2018,Furniture,207.184
7/8/2018,Office Supplies,1473.1
21/08/2016,Office Supplies,3.488
21/08/2016,Technology,21.728
21/08/2016,Office Supplies,663.072
21/08/2016,Office Supplies,99.588
21/08/2016,Office Supplies,49.568
2/11/2016,Office Supplies,29.372
2/11/2016,Technology,344.704
30/11/2015,Office Supplies,47.992
30/11/2015,Technology,102.24
10/5/2015,Office Supplies,39.96
10/5/2015,Technology,1432
10/5/2015,Office Supplies,41.04
10/5/2015,Furniture,256.784
17/10/2017,Furniture,120.98
17/10/2017,Office Supplies,315.98
30/10/2017,Office Supplies,28.752
30/10/2017,Office Supplies,114.95
1/12/2017,Office Supplies,23.04
21/04/2017,Office Supplies,15.48
21/04/2017,Office Supplies,51.84
3/8/2018,Technology,39.816
3/8/2018,Office Supplies,16.06
11/12/2018,Office Supplies,7.28
11/12/2018,Office Supplies,5.4
14/03/2016,Office Supplies,19.44
8/12/2015,Furniture,39.88
8/12/2015,Furniture,79.44
30/09/2018,Office Supplies,20.664
21/11/2017,Office Supplies,32.4
24/11/2018,Office Supplies,13.762
14/11/2018,Office Supplies,15.28
16/08/2016,Office Supplies,44.688
16/08/2016,Furniture,301.47
13/10/2018,Office Supplies,11.07
13/10/2018,Furniture,1504.52
13/10/2018,Office Supplies,25.92
4/11/2018,Office Supplies,7.536
4/11/2018,Office Supplies,1.408
4/11/2018,Office Supplies,4.144
4/11/2018,Office Supplies,52.752
19/03/2018,Office Supplies,381.36
3/11/2015,Office Supplies,6.72
23/07/2018,Office Supplies,15.192
23/07/2018,Office Supplies,58.32
27/12/2015,Office Supplies,946.764
2/9/2017,Furniture,94.68
2/9/2017,Office Supplies,23.67
2/9/2017,Technology,1091.168
2/9/2017,Office Supplies,18.69
2/9/2017,Furniture,568.728
2/9/2017,Office Supplies,7.312
11/2/2018,Furniture,147.568
27/10/2018,Office Supplies,56.784
27/10/2018,Office Supplies,5.607
27/10/2018,Office Supplies,6.576
9/7/2015,Office Supplies,14.304
9/7/2015,Furniture,119.833
9/7/2015,Office Supplies,5.56
9/7/2015,Office Supplies,32.4
22/05/2018,Office Supplies,9.84
22/05/2018,Office Supplies,2.78
10/11/2017,Office Supplies,3.64
10/11/2017,Technology,881.93
2/12/2017,Office Supplies,115.84
2/3/2018,Office Supplies,107.648
23/09/2018,Technology,199.95
23/09/2018,Office Supplies,12.96
11/2/2015,Furniture,60.89
11/2/2015,Office Supplies,14.94
11/2/2015,Office Supplies,9.64
11/2/2015,Furniture,332.94
11/2/2015,Office Supplies,51.9
11/2/2015,Office Supplies,64.96
11/11/2018,Office Supplies,25.5
2/9/2018,Furniture,215.976
9/10/2016,Furniture,389.97
9/10/2016,Office Supplies,269.91
24/11/2018,Office Supplies,11.673
24/11/2018,Office Supplies,64.848
8/2/2015,Furniture,14.56
25/09/2016,Furniture,102.582
25/09/2016,Office Supplies,20.04
21/08/2018,Office Supplies,32.088
21/08/2018,Office Supplies,4305.552
12/5/2017,Furniture,10.02
12/5/2017,Technology,631.96
2/9/2018,Office Supplies,1577.94
10/10/2015,Office Supplies,255.85
26/05/2017,Office Supplies,184.704
26/05/2017,Technology,47.92
1/12/2018,Office Supplies,15.936
1/12/2018,Office Supplies,8.001
1/12/2018,Furniture,398.972
20/09/2017,Furniture,163.88
11/9/2018,Office Supplies,67.9
30/12/2017,Office Supplies,72.224
2/9/2018,Office Supplies,11.696
18/11/2015,Furniture,392.94
21/11/2016,Furniture,18.176
19/06/2018,Office Supplies,6.888
19/06/2018,Furniture,457.485
30/11/2018,Furniture,1079.316
23/04/2015,Office Supplies,48.91
23/09/2015,Office Supplies,9.84
23/09/2015,Office Supplies,34.5
2/3/2018,Office Supplies,0.556
17/11/2018,Office Supplies,43.8
28/05/2018,Office Supplies,13.872
28/05/2018,Furniture,115.96
18/04/2016,Technology,41.424
18/04/2016,Technology,244.768
18/04/2016,Office Supplies,74.352
18/04/2016,Office Supplies,4.312
18/04/2016,Furniture,56.686
18/04/2016,Technology,97.968
18/04/2016,Office Supplies,7.872
18/04/2016,Office Supplies,15.552
18/04/2016,Office Supplies,1.476
19/09/2016,Office Supplies,8.4
25/03/2015,Office Supplies,6.56
25/03/2015,Office Supplies,14.88
25/03/2015,Technology,45.48
25/03/2015,Office Supplies,25.44
26/08/2017,Office Supplies,146.688
6/3/2018,Office Supplies,4.928
6/3/2018,Office Supplies,63.488
11/11/2016,Office Supplies,418.32
11/11/2016,Office Supplies,123.858
5/4/2017,Technology,118.782
5/4/2017,Office Supplies,769.184
21/02/2018,Technology,47.904
20/07/2018,Office Supplies,13.36
20/07/2018,Furniture,163.764
20/07/2018,Furniture,183.92
4/11/2017,Furniture,11.376
4/11/2017,Furniture,66.112
23/09/2018,Office Supplies,211.04
23/09/2018,Furniture,594.816
23/09/2018,Office Supplies,72.96
7/9/2018,Furniture,80.96
7/9/2018,Technology,455.712
7/9/2018,Office Supplies,25.98
28/11/2016,Office Supplies,45.28
12/11/2016,Office Supplies,15.56
29/09/2017,Technology,859.2
11/9/2018,Office Supplies,195.68
11/9/2018,Office Supplies,14.2
1/5/2018,Furniture,314.352
1/5/2018,Office Supplies,4.608
16/09/2018,Office Supplies,17.9
19/10/2015,Office Supplies,2.992
19/10/2015,Office Supplies,20.064
19/10/2015,Office Supplies,146.73
